object_id	trip_id
7.075.814-8	IIC206
10.166.697-2	IIC041
12.037.263-7	TPT022
11.752.445-k	IIC04E
17.653.831-7	IIC048
15.879.232-k	IIC06G
7.909.373-4	TPT113
13.289.580-5	IIC182
11.116.610-2	IIC176
21.478.216-2	IIC06C
6.170.966-5	IIC07F
12.921.949-1	IIC082
13.663.807-6	IIC206
12.986.171-1	IIC04A
14.589.793-9	IIC032
9.876.179-9	IIC07B
17.670.131-5	IIC138
10.134.996-9	IIC217
16.059.928-6	IIC202
7.363.726-k	IIC04B
5.176.414-5	IIC01G
14.801.268-7	IIC06B
17.419.382-7	IIC193
5.785.602-5	IIC047
6.592.312-2	IIC11G
5.329.617-3	IIC015
8.655.780-k	IIC087 IIC141
15.027.954-2	TPT103
20.422.590-7	IIC153 IIC09D
18.116.867-6	TPT052
18.896.757-4	IIC03B
11.714.095-4	IIC012 TPT132
14.031.154-5	IIC133
11.105.504-1	TPT08G
10.366.430-6	IIC163
7.002.495-k	IIC026
6.030.279-k	IIC217 IIC216
10.316.715-9	IIC079
16.477.246-2	IIC061
14.719.098-k	IIC135
10.698.661-4	IIC204
16.864.301-2	IIC043
10.881.196-k	IIC076
21.926.610-3	IIC135
5.295.812-1	IIC077
7.716.876-1	IIC082
10.358.923-1	TPT10F
16.070.425-k	IIC154
12.559.104-3	IIC137
11.482.708-8	IIC11B IIC214
8.596.677-4	IIC046 IIC045
14.697.849-5	IIC137
12.261.667-3	IIC183
14.668.713-k	IIC212
10.329.286-7	IIC166
18.810.646-3	TPT02A
13.669.338-7	IIC072
8.128.136-k	IIC027
6.582.739-5	IIC105
6.932.568-8	IIC05D
15.128.506-6	IIC166
20.201.462-3	IIC183
20.922.111-k	IIC064
10.709.855-k	IIC198
8.547.516-9	IIC055
19.786.522-9	IIC142
6.972.493-k	IIC168
5.418.740-8	IIC178
8.060.867-5	IIC08A
14.941.700-1	IIC192
6.620.033-7	IIC144
15.751.544-6	IIC184
15.669.124-k	IIC203
9.574.142-8	IIC01A
5.651.247-k	TPT06B TPT06C
21.895.185-6	IIC113
10.765.231-k	TPT02N
14.744.541-5	IIC191
10.117.456-5	IIC126
13.013.683-4	IIC04F
20.084.040-2	IIC202
10.696.661-3	IIC123
21.443.846-1	IIC167
5.076.786-8	IIC134
18.999.403-6	IIC021
9.237.137-9	IIC07G
10.012.476-9	IIC066
15.397.878-6	IIC11B
16.151.380-6	IIC099
20.343.511-8	IIC216
15.147.241-9	IIC02D
15.515.213-3	IIC122
14.652.901-1	IIC152
19.472.014-9	IIC04B IIC04C
12.983.858-2	IIC184
17.607.535-k	IIC097
8.718.665-2	IIC03E
13.846.343-5	IIC126
11.634.137-9	IIC124
7.929.615-5	IIC125
7.818.660-7	TPT06E
5.391.713-5	IIC164
10.895.801-4	IIC143
5.868.558-5	IIC03G
15.645.967-4	IIC211
15.668.107-5	IIC016
21.221.816-2	IIC154
9.670.103-9	IIC079
18.201.300-5	IIC121
9.992.123-4	IIC142
20.391.227-7	IIC01B
11.148.759-6	IIC196
5.456.301-9	TPT087
20.421.215-5	IIC193
15.826.042-5	IIC215
15.395.094-6	IIC03B
10.539.861-1	IIC07G
14.609.990-4	IIC162
15.649.514-k	IIC176
19.286.119-5	IIC124
20.562.940-8	TPT02M TPT02N
5.977.255-4	TPT013
19.488.914-3	IIC136
17.583.102-9	IIC075
19.655.374-6	IIC065
20.554.100-4	IIC03G
17.893.678-6	IIC203
8.839.734-7	IIC138
17.915.597-4	IIC045
5.563.444-k	IIC124
18.671.765-1	IIC02A
12.846.736-k	IIC059
7.296.112-9	IIC031
7.592.619-7	IIC195
6.614.350-3	IIC077
16.904.032-k	IIC121
19.802.484-8	IIC131
19.363.580-6	IIC047
18.753.243-4	IIC215
10.173.157-k	IIC04D
17.375.268-7	IIC172
11.061.576-k	IIC215
8.952.031-2	IIC091
6.183.456-7	IIC091
16.092.501-9	IIC078
7.223.254-2	TPT076
10.628.334-6	IIC08E
20.869.215-1	IIC152
11.090.973-k	IIC036
8.048.241-8	IIC125
9.918.140-k	IIC193
19.215.353-k	IIC11B
15.672.214-6	TPT06E
9.688.326-9	IIC218
8.427.496-8	IIC174
14.390.674-4	IIC095
17.023.199-6	IIC161
6.440.328-1	TPT088
12.272.397-6	IIC211
16.236.589-4	IIC042
20.403.536-9	IIC053
8.602.526-4	IIC07D
19.817.466-1	IIC191
19.370.152-3	IIC173
15.379.967-9	IIC03F
10.826.170-6	IIC154
14.546.465-k	IIC066
19.854.427-2	IIC03F
18.127.364-k	IIC082
13.030.420-6	IIC092
6.641.954-1	IIC06C
21.628.227-2	IIC143
19.901.785-3	IIC013 TPT131
21.157.528-k	IIC136
13.136.663-9	IIC085
15.928.393-3	IIC136
14.614.001-7	IIC032
9.823.943-k	IIC138
15.481.757-3	IIC081
21.254.812-k	IIC213
21.138.338-k	IIC021
19.882.362-7	IIC074
17.048.791-5	IIC015 IIC016
17.125.899-5	IIC05D
7.399.027-k	IIC048 IIC047
16.334.681-8	IIC101
20.658.957-4	IIC134
8.149.645-5	IIC08F
5.394.483-3	IIC121
7.068.177-3	IIC074
7.393.656-k	IIC08D
14.512.182-5	IIC05G
18.689.806-k	IIC04D
5.725.918-3	IIC214
9.018.030-4	IIC036
10.820.361-7	IIC174
17.940.132-k	IIC141
12.270.469-6	IIC086
14.825.483-4	IIC196
8.843.025-5	IIC174
9.938.730-k	TPT126
16.085.111-2	IIC08D
12.029.316-8	IIC04G IIC04F
21.534.202-6	IIC152
12.241.496-5	IIC059
15.982.674-k	IIC121
10.332.723-7	IIC141
15.149.779-9	IIC057
5.331.688-3	IIC072
13.154.016-7	IIC114
14.579.023-9	IIC173
17.206.288-1	IIC102
8.547.304-2	IIC112
12.374.605-8	IIC203
5.173.311-8	IIC121
13.805.691-k	TPT012
7.568.332-4	IIC087 IIC141
7.926.198-k	IIC167
16.748.682-7	IIC02B
13.084.545-2	IIC184
21.075.799-6	IIC205
8.357.849-1	IIC013 IIC014
15.354.064-k	IIC077
13.003.303-2	IIC07G
8.711.084-2	IIC138
19.667.028-9	IIC143
18.096.213-1	IIC124
10.085.237-3	IIC133
5.727.710-6	IIC152
15.491.007-7	IIC114
15.375.473-k	IIC07G
11.046.756-7	IIC181
18.878.582-4	IIC193
14.781.696-k	IIC11D
14.914.810-8	IIC108
7.126.135-2	TPT016
7.569.480-6	IIC202
9.763.782-2	IIC202
21.742.710-k	IIC131
15.848.055-7	IIC125
16.205.866-5	TPT06B
6.618.409-9	IIC021
9.304.596-3	IIC09F
15.405.377-8	IIC02A
15.373.804-1	IIC132
14.768.055-4	IIC142
15.625.006-6	IIC135
7.365.718-k	IIC105
20.609.610-1	IIC07C
15.337.978-5	IIC018
6.478.610-5	IIC174
10.967.533-4	IIC172
13.768.590-6	IIC207
5.791.957-4	IIC203
16.645.566-9	IIC112
20.969.423-9	IIC089
8.548.736-1	IIC134
13.865.646-2	IIC154
5.279.853-1	IIC08D
20.911.807-6	IIC176
19.301.220-5	TPT041
21.166.995-k	IIC174
14.166.071-3	IIC204
17.775.645-8	IIC217
15.727.045-1	TPT053
18.766.199-4	IIC024
10.425.396-2	IIC031
10.464.758-8	IIC036
16.045.506-3	IIC161
17.841.102-k	IIC203
5.376.789-3	TPT084
14.491.857-6	IIC03B
18.415.652-k	IIC123
16.941.975-2	IIC183
7.438.745-4	IIC062
12.794.669-8	IIC118
6.891.349-7	IIC11C
17.200.500-4	IIC191
16.680.035-8	IIC162
20.476.250-3	IIC131
14.646.863-2	TPT08A
5.763.866-4	IIC154
21.143.328-k	IIC028
15.074.504-7	IIC033
10.684.846-7	IIC167
16.294.344-8	IIC135
14.259.010-7	IIC09F
13.626.394-3	IIC152
8.864.787-4	TPT036
8.139.093-2	IIC062
7.675.545-k	TPT01G
14.512.076-4	IIC196
16.289.842-6	IIC011
14.169.008-6	IIC048 IIC047
20.727.211-6	IIC103
19.933.105-1	IIC021
18.175.517-2	IIC022
6.962.493-6	TPT035 TPT034
5.429.460-3	IIC177
10.807.106-k	IIC183
5.102.699-3	IIC214
17.363.270-3	IIC049 TPT095
17.403.331-5	IIC206
19.459.161-6	IIC194
15.901.281-6	IIC07C
15.066.900-6	TPT038
20.348.459-3	IIC05E
11.254.724-k	IIC04A
21.744.563-9	IIC125
9.814.958-9	IIC066
17.508.208-5	IIC099
9.259.971-k	IIC08D
9.600.567-9	IIC218
20.775.678-4	IIC018 IIC017
13.524.560-7	IIC125
18.544.565-8	IIC086 IIC142
13.660.123-7	IIC207
13.249.926-8	TPT08E
10.370.246-1	IIC047
6.715.758-3	IIC141
11.250.684-5	IIC01A IIC019
9.658.926-3	IIC04A
19.529.548-4	TPT054
20.466.766-7	IIC171
14.130.789-4	IIC03G
10.644.858-2	IIC03A
15.002.273-8	IIC216
10.258.196-2	IIC193
15.409.119-k	IIC088
7.258.907-6	IIC01F
17.483.326-5	IIC152 IIC098
5.865.323-3	TPT138
17.528.892-9	IIC071
17.245.002-4	TPT125
9.893.293-3	IIC177
5.108.917-k	IIC215
18.462.454-k	IIC085
5.728.445-5	IIC116
21.826.479-4	IIC119
10.317.539-9	IIC011
8.110.171-k	IIC126
15.371.466-5	IIC196
8.761.315-1	IIC153
18.516.546-9	IIC075
10.478.206-k	IIC167
8.149.733-8	IIC207
14.609.380-9	IIC057
18.332.530-2	IIC01C
12.354.187-1	TPT064 TPT063
14.516.591-1	TPT02F
12.552.940-2	IIC203
7.390.866-3	IIC128
7.947.108-9	IIC048 IIC047
7.586.798-k	IIC032
6.252.588-6	IIC198
11.216.463-4	TPT075 TPT076
14.653.847-9	IIC164
8.549.388-4	IIC201
11.486.008-5	IIC07B
20.341.072-7	TPT064 TPT063
17.535.313-5	IIC163
17.175.979-k	IIC085
16.853.231-8	IIC085
7.554.643-2	IIC175
11.157.671-8	IIC151
16.789.165-9	IIC197
12.986.932-1	IIC02C
20.696.866-4	IIC166
6.103.978-3	IIC107
16.722.285-4	IIC126
13.144.092-8	TPT051
10.063.288-8	IIC127
16.729.437-5	IIC11E
15.222.584-9	TPT131
10.140.027-1	IIC04C
17.270.972-9	IIC075
13.512.378-1	IIC218
16.611.395-4	IIC07A
13.610.032-7	IIC077
21.760.790-6	IIC073
5.474.521-4	IIC144
7.811.102-k	IIC01G
19.568.492-8	IIC128
15.527.349-6	IIC216
8.267.814-k	IIC175
12.255.939-4	IIC208
18.830.366-8	IIC132
10.190.431-8	IIC205
10.377.353-9	IIC054
17.451.134-9	TPT01E
16.964.074-2	IIC02A
19.181.783-4	IIC08B
11.929.286-7	IIC217
13.213.759-5	IIC023
19.163.891-3	IIC181
9.145.017-8	IIC07F
8.502.714-k	IIC121
7.720.865-8	IIC162
18.071.273-9	IIC118
10.911.260-7	IIC124
18.656.610-6	IIC047
13.100.427-3	IIC195
11.215.682-8	IIC022
20.053.679-7	IIC095 IIC151
19.163.660-k	TPT088
19.874.281-3	IIC06D
21.908.874-4	IIC09F
8.981.463-4	IIC153
13.916.929-8	IIC013
11.118.520-4	IIC114
12.127.103-6	IIC206
13.138.449-1	IIC04B
17.263.526-1	IIC172
13.397.600-k	IIC134
18.526.187-5	IIC103
21.293.375-9	TPT06C
19.905.366-3	IIC05A
18.153.508-3	IIC133
8.060.897-7	IIC174
14.714.575-6	IIC117
21.512.523-8	IIC04D
20.013.928-3	IIC071
11.735.698-1	IIC032
11.508.879-3	IIC04G
19.193.419-9	IIC028
18.135.133-k	IIC124
17.934.055-k	IIC142
18.016.277-1	IIC09B
6.243.194-6	IIC02E
14.193.714-6	IIC02B
18.682.064-9	IIC152
21.446.179-k	IIC01B TPT135
6.224.711-8	IIC143
7.739.033-2	IIC211
5.909.420-3	IIC182
9.620.145-1	IIC08D
19.745.162-9	IIC038
13.012.633-2	IIC161
17.963.167-9	IIC061
16.613.173-1	IIC069
18.235.907-6	IIC084
19.366.033-9	IIC182
20.430.210-3	TPT02C
18.398.767-4	IIC09C
10.063.058-3	IIC097
15.831.002-3	IIC171
17.219.513-k	IIC02A
10.006.569-k	IIC05A
18.523.940-3	IIC043
16.722.814-3	TPT10E
19.405.542-k	IIC01F
10.507.553-7	IIC217 IIC216
15.935.706-6	IIC202
17.649.861-7	IIC168
13.223.564-3	IIC214
8.010.898-2	IIC218
17.898.006-8	IIC05C
7.792.853-7	IIC124
18.518.072-7	IIC163
7.963.027-6	IIC08A
10.522.166-5	IIC107
17.267.147-k	IIC104
6.003.397-8	IIC135
13.395.856-8	IIC067
14.438.727-9	IIC075
5.128.531-k	IIC09A
9.640.205-8	IIC217 IIC11A
7.606.044-4	IIC066
14.402.050-2	IIC06C
19.310.425-8	IIC049
10.777.078-k	IIC051
21.435.588-4	IIC133
21.270.497-k	IIC192
8.273.150-4	IIC194
19.663.434-7	IIC03E
9.994.210-k	IIC181
18.466.311-2	IIC079
21.951.392-5	TPT032 TPT033
18.772.418-k	IIC195
16.111.111-2	IIC019
18.710.064-k	IIC044
8.831.732-7	IIC097
15.767.362-9	IIC116
20.596.158-5	IIC053
19.693.894-k	IIC071
14.218.093-6	IIC128
19.947.424-3	IIC04G IIC04F
17.255.987-5	IIC056
19.922.819-6	TPT121
21.616.850-k	IIC163
5.202.382-3	IIC039
14.241.290-k	IIC181
20.497.708-9	IIC213
18.867.698-7	IIC08D IIC143
18.349.833-9	IIC024
10.582.718-k	IIC121
7.187.234-3	TPT029
16.077.413-4	IIC198
13.301.411-k	IIC204
18.389.420-k	IIC086
16.248.133-9	IIC151
16.952.361-4	IIC123
20.554.900-5	IIC122
7.219.369-5	IIC175
6.592.301-7	IIC125
5.210.630-3	IIC178
19.074.223-7	IIC072
13.750.621-1	IIC184
15.645.282-3	IIC087
10.598.177-5	IIC019
16.465.468-k	IIC084
6.408.534-4	IIC08D
13.516.556-5	IIC013
18.184.413-2	TPT087
14.370.956-6	IIC071
19.844.499-5	IIC071
10.126.350-9	IIC163
10.537.331-7	IIC023
18.885.506-7	IIC044
9.504.263-5	IIC049
18.554.328-5	TPT073
15.608.643-6	TPT053
21.686.770-k	IIC141
18.722.245-1	IIC01A TPT136
10.957.578-k	IIC08A
6.268.937-4	IIC184
5.289.607-k	IIC03F
6.643.441-9	IIC132
21.393.864-9	IIC184
5.291.138-9	IIC035
10.796.733-8	IIC101
7.016.284-9	IIC104
10.878.041-k	IIC018
10.184.597-4	TPT10D
13.593.645-6	IIC126
15.476.150-k	IIC178
11.262.131-8	TPT10F
10.570.061-k	IIC216
7.705.819-2	IIC023
15.899.806-8	IIC142
10.583.486-1	IIC11E
17.361.276-1	IIC203
5.146.513-k	IIC164
7.121.377-3	IIC201
11.218.954-8	IIC04E
17.246.406-8	IIC02G
17.933.235-3	IIC02G
18.065.347-3	IIC126
12.646.648-k	IIC125
21.266.615-7	IIC118
9.251.606-7	IIC168
17.523.938-3	IIC075
9.417.809-6	IIC07B
10.947.323-5	IIC195
17.152.316-8	IIC073
17.364.993-2	IIC088 IIC142
9.519.310-2	IIC201
20.995.634-9	IIC204 IIC205
13.420.032-4	IIC031
14.324.795-3	IIC083
18.920.636-4	IIC183
21.265.953-3	IIC191
17.691.151-4	IIC194
18.599.340-k	IIC162
7.708.963-2	TPT01C
21.727.617-9	IIC194
11.966.837-9	IIC11E
18.222.906-7	IIC205
10.789.313-k	IIC183
8.104.794-4	IIC207
13.085.274-2	IIC216
12.769.652-7	IIC03G
12.458.675-5	IIC07E
19.132.688-1	IIC111
11.631.003-1	IIC131
6.399.624-6	IIC138
6.935.232-4	TPT114
8.808.047-5	IIC03E
6.270.272-9	IIC048
13.390.075-6	IIC171
18.238.213-2	IIC164
20.465.244-9	IIC107
13.735.948-k	TPT067
5.204.969-5	IIC128
6.277.704-4	IIC016
19.768.383-k	IIC125
5.402.604-8	IIC121
19.153.442-5	IIC164
15.590.862-9	IIC043
19.845.522-9	IIC193
11.469.272-7	IIC012 TPT132
21.158.236-7	IIC184
20.465.576-6	IIC012
5.266.848-4	IIC045 TPT093
6.340.191-9	IIC086
8.243.196-9	IIC082
16.995.428-3	IIC123
14.977.265-k	IIC061
13.875.938-5	IIC191
18.998.449-9	IIC065
13.730.410-4	IIC074
14.228.112-k	IIC067
6.362.062-9	IIC142
6.315.476-8	IIC194
10.658.268-8	IIC029
14.958.845-k	IIC144
10.017.146-5	IIC218
9.793.625-k	IIC115
11.498.462-k	IIC02B
9.464.994-3	IIC193
17.621.563-1	IIC04C
21.111.751-6	IIC07A
19.773.609-7	TPT083
8.040.700-9	IIC082
18.732.418-1	IIC044
14.528.384-1	IIC134
11.285.062-7	IIC021
9.099.458-1	TPT023
17.709.925-2	IIC05C
7.410.131-3	TPT02J
18.923.920-3	IIC093
20.671.968-k	IIC06B
13.596.722-k	IIC153 IIC09F
17.945.164-6	IIC11A
15.172.910-k	IIC177
12.583.933-9	IIC01C
15.224.760-5	IIC194
8.373.676-3	IIC211
18.730.404-k	IIC121
16.620.193-4	IIC056
15.937.763-6	TPT02L
11.984.980-2	IIC212
7.699.402-1	IIC089
18.417.295-k	IIC211
18.501.894-6	IIC122
17.952.541-k	IIC135
10.089.156-5	IIC09C
12.013.353-5	IIC125
19.904.932-1	TPT03C
15.532.171-7	IIC11F
19.562.669-3	IIC11F
11.649.351-9	IIC083
13.574.850-1	IIC02B
15.812.409-2	IIC014
9.094.794-k	IIC05A
9.572.214-8	IIC06E
14.442.740-8	IIC192
17.781.989-1	IIC011
6.917.149-4	IIC032
12.564.993-9	IIC025
20.324.329-4	IIC168
6.920.449-k	IIC107
12.632.251-8	TPT10G
10.874.624-6	IIC058
5.226.422-7	IIC03B
14.636.306-7	IIC041
9.218.658-k	IIC05D
21.652.155-2	IIC122
15.401.700-3	IIC062
18.765.926-4	IIC194
5.811.133-3	IIC131
6.868.921-k	TPT01G
12.450.529-1	IIC07E
21.004.718-2	IIC02F
10.878.164-5	IIC213
5.730.444-8	IIC106
11.214.118-9	IIC206 IIC207
7.833.072-4	IIC048 IIC047
6.656.651-k	IIC043 IIC044
11.685.939-4	IIC07A
13.608.160-8	IIC162
20.919.510-k	IIC053
12.894.911-9	IIC087
21.989.257-8	IIC087
11.573.586-1	IIC121
16.717.417-5	IIC05B
12.185.465-1	IIC03F
17.259.988-5	IIC096
7.889.906-9	IIC119
14.193.076-1	IIC198
11.619.850-9	IIC04C
9.886.391-5	IIC027
15.306.214-5	IIC217
18.049.527-4	IIC02A
20.198.353-3	IIC11G
13.216.060-k	IIC134
16.252.534-4	IIC03G
19.502.303-4	IIC152
20.812.131-6	IIC127
21.867.318-k	IIC164
6.188.472-6	IIC085 IIC141
17.311.140-1	IIC152 IIC096
17.273.532-k	IIC152
15.354.798-k	IIC161
14.750.758-5	IIC065
13.481.302-4	IIC218
5.445.842-8	IIC04E
5.297.833-5	IIC012
9.628.500-k	IIC022
11.751.911-2	IIC218
13.983.943-9	IIC01B
11.982.282-3	IIC154
19.284.113-5	IIC202
14.210.010-k	TPT089 TPT08A
17.085.900-6	IIC08F
11.881.520-3	IIC02G
13.102.438-k	IIC01C
18.656.932-6	IIC208
11.939.607-7	IIC11D
5.696.422-3	IIC206
21.626.856-3	IIC042
15.596.807-9	TPT103
9.685.123-5	IIC214
5.380.519-1	IIC184
15.998.867-8	IIC175
14.550.238-1	IIC06C
20.056.651-3	TPT08G
10.460.733-k	IIC066
10.457.821-7	IIC195
20.657.202-7	TPT102
14.077.404-9	IIC136
21.480.630-4	IIC026
12.507.890-7	IIC214
12.661.469-1	IIC153
11.100.673-3	IIC05B
17.804.426-5	IIC213
21.544.572-k	IIC04A
15.431.571-3	IIC132
11.522.258-9	IIC183
20.155.137-4	IIC022
11.437.468-7	IIC143
10.041.744-8	IIC174
7.727.925-3	IIC116
15.386.040-8	IIC164
8.988.609-k	IIC177
19.260.579-2	IIC121
12.253.353-k	IIC153 IIC09D
11.375.649-7	TPT043
8.277.839-k	TPT02M
12.492.848-6	IIC144
11.567.402-1	IIC152
17.691.690-7	TPT01F
15.742.777-6	IIC216
15.425.523-k	IIC093
17.361.159-5	IIC068
12.572.723-9	IIC046
14.983.547-4	IIC197
9.203.391-k	TPT074
17.559.373-k	IIC118
15.460.556-8	TPT096
14.513.397-1	IIC01A IIC019
13.161.234-6	IIC197
13.970.960-8	IIC172
20.926.842-6	IIC137
21.371.541-k	IIC214
11.689.526-9	TPT01C
14.791.472-5	IIC171
5.346.886-1	IIC127
20.283.233-4	IIC144
9.128.336-k	IIC01A
17.824.079-k	IIC026
14.887.391-7	IIC194
11.947.620-8	IIC198
14.983.709-4	IIC165
19.705.778-5	IIC023
20.429.524-7	IIC09A
9.481.030-2	IIC05E
12.087.393-8	TPT02C
14.074.462-k	IIC012 IIC011
6.602.554-3	TPT01F
11.631.203-4	IIC197
9.274.785-9	IIC127
8.088.634-9	IIC02E
5.830.483-2	IIC125
16.787.155-k	IIC03D
11.400.865-6	IIC162
9.405.042-1	IIC181
19.152.603-1	IIC166
10.238.642-6	IIC164
6.350.420-3	IIC068
15.441.136-4	IIC06C
17.022.740-9	IIC154
21.621.478-1	IIC192
18.746.195-2	IIC029
15.429.931-9	IIC122
20.273.790-k	IIC143
13.475.539-3	IIC213
15.079.975-9	IIC013
10.304.809-5	IIC08F IIC143
7.857.012-1	IIC178
14.548.028-k	IIC04E
9.005.567-4	IIC204 IIC205
21.096.500-9	IIC098
18.543.276-9	IIC027
12.697.145-1	IIC161
14.045.677-2	IIC035
6.991.822-k	IIC091
10.369.414-k	IIC11E
9.183.284-4	IIC165
6.589.365-7	IIC204 IIC205
21.269.941-1	IIC136
7.053.859-8	IIC154
17.499.525-7	IIC124
10.984.993-6	IIC076
21.262.225-7	IIC098
14.117.673-k	IIC017
17.416.616-1	IIC06G
16.598.100-6	IIC196
18.258.001-5	IIC063
10.629.074-1	IIC127
19.649.575-4	IIC218
13.623.955-4	IIC191
9.307.288-k	IIC198
16.643.063-1	TPT127
15.913.999-9	IIC09E
18.451.029-4	TPT08A
18.439.840-k	IIC018 IIC017
6.742.809-9	IIC121
14.075.157-k	TPT069
16.843.383-2	IIC013
6.147.865-5	IIC06E
15.085.681-7	IIC086
17.892.693-4	IIC027
16.418.098-k	IIC164
9.548.603-7	IIC09B
13.839.981-8	IIC122
8.450.092-5	IIC07E
5.348.969-9	IIC01D
6.115.689-5	IIC02C
12.997.245-9	IIC01G
13.483.046-8	IIC044
12.672.053-k	IIC131
19.278.855-2	TPT10C
8.230.021-k	IIC119
21.478.038-k	IIC178
11.516.935-1	TPT081
8.896.036-k	IIC042
7.640.398-8	TPT104
21.676.864-7	IIC167
9.101.188-3	IIC014
17.226.315-1	IIC083
12.773.730-4	IIC215
20.163.271-4	IIC018
12.180.996-6	IIC071
17.237.205-8	IIC204
17.699.174-7	IIC131
13.397.139-4	TPT02D TPT02E
9.430.771-6	IIC05B
16.973.144-6	IIC206
20.651.248-2	TPT01A
18.778.390-9	IIC183
10.065.058-4	TPT03C
12.838.310-7	IIC117
16.023.708-2	IIC214
21.429.146-k	TPT044
21.699.435-3	IIC167
16.863.184-7	IIC143
9.071.145-8	IIC192
13.894.279-1	IIC153 IIC09D
9.619.860-4	IIC037
12.600.101-k	IIC138
5.207.805-9	IIC142
13.463.546-k	IIC133
9.700.998-8	IIC08B
11.384.283-k	IIC072
12.612.600-k	IIC122
6.660.851-4	IIC09C
14.576.587-k	IIC133
5.778.115-7	IIC061
19.288.945-6	IIC181
17.586.485-7	IIC127
20.073.761-k	IIC11G
5.861.546-3	IIC183
19.728.188-k	IIC194
7.231.918-4	IIC144
20.538.955-5	IIC037
14.426.785-k	IIC143
8.489.756-6	IIC196
17.835.228-8	IIC211
19.606.230-k	IIC204
9.713.986-5	TPT041
8.632.688-4	IIC07C
17.312.908-4	IIC107
12.135.453-5	IIC04C
7.160.833-6	IIC194
16.985.970-1	IIC021
15.311.805-1	TPT029
14.387.629-2	IIC037
8.201.774-7	IIC168
12.224.617-5	IIC059
8.924.515-k	IIC127
11.265.040-7	IIC193
16.017.690-3	IIC01C
9.152.985-8	TPT08G
13.246.030-2	IIC082
6.346.730-8	IIC11D
11.878.000-k	IIC194
16.975.872-7	IIC192
5.282.656-k	IIC126
9.706.180-7	IIC02B
10.048.559-1	IIC204
5.138.114-9	IIC133
14.672.515-5	IIC036
17.791.251-4	IIC01B IIC01C
19.447.786-4	IIC124
5.879.521-6	TPT074
20.392.907-2	TPT08C
12.515.818-8	IIC112
9.328.108-k	IIC208
8.397.467-2	IIC011
5.089.569-6	IIC02G
9.073.447-4	IIC177
21.682.554-3	IIC053
18.591.742-8	IIC115
13.655.141-8	IIC01F
12.825.162-6	IIC07D
19.211.541-8	IIC132
18.064.251-k	IIC11B
12.239.889-7	IIC01G
6.321.747-6	IIC119
11.693.493-k	IIC078
7.579.261-1	TPT051
17.666.318-9	IIC054
6.161.999-2	IIC098
13.801.801-6	IIC01B IIC01C
18.857.583-8	IIC137
11.241.739-7	IIC075
20.116.794-9	IIC215
9.277.639-5	IIC144
10.660.263-8	IIC087
7.395.109-7	IIC075
19.357.950-7	IIC218
21.551.005-k	IIC07E
14.609.594-1	IIC01A
12.562.712-9	IIC125
15.299.406-k	IIC126
21.475.383-9	IIC05C
14.382.408-k	TPT123
12.907.330-6	IIC042
9.318.209-k	IIC11D
7.502.344-8	TPT02N
21.970.998-6	IIC168
13.683.663-3	IIC198
21.725.839-1	IIC016
17.773.313-k	TPT093
6.991.446-2	IIC023
13.717.643-2	IIC08B
14.415.787-7	IIC102
8.009.641-k	IIC204
11.077.201-7	IIC03B
19.545.031-5	IIC073
8.018.390-9	IIC135
18.621.485-4	IIC019
8.298.855-6	IIC077
21.827.916-3	IIC215 IIC214
21.280.594-7	IIC089
13.431.584-9	IIC122
10.551.436-k	IIC02B
19.822.758-7	IIC125
9.521.816-4	IIC104
11.008.384-k	IIC214
11.667.341-k	IIC161
16.866.860-k	IIC162
13.883.898-6	TPT106
7.538.454-8	IIC174
20.718.280-k	IIC204
13.710.709-k	IIC201
14.900.476-9	IIC177
5.178.147-3	IIC178
13.932.637-7	IIC173
8.159.136-9	IIC036
11.560.692-1	IIC07C
10.204.489-4	IIC07A
20.960.001-3	IIC08D IIC143
9.664.681-k	IIC045
21.866.100-9	TPT02G
16.667.000-4	IIC152 IIC096
10.930.201-5	TPT02O TPT02N
8.953.406-2	IIC217
16.243.887-5	IIC204
10.219.654-6	IIC046
19.407.290-2	IIC053
14.676.156-9	IIC11A
20.895.443-1	IIC08E IIC144
6.792.095-3	IIC04D IIC04E
7.027.559-7	IIC015
7.487.114-3	TPT135
21.537.648-6	IIC167
9.094.036-8	IIC01C
15.811.065-2	IIC047
5.419.937-6	IIC191
10.208.167-6	IIC044
5.713.449-6	TPT091
8.789.760-5	IIC197
15.960.560-4	IIC205
17.339.105-6	IIC11G
13.952.443-8	IIC153 IIC09F
14.038.299-k	IIC191
12.821.753-3	IIC11G
19.017.184-1	IIC167
21.336.591-6	IIC076
11.639.320-4	IIC014
16.804.958-7	IIC079
15.578.674-4	TPT124
7.743.470-4	IIC153
12.216.895-6	IIC095
10.652.021-6	IIC104
18.465.044-4	IIC115
17.030.827-1	TPT093
18.731.116-k	IIC168
14.349.576-k	IIC043
19.540.840-8	IIC201
5.462.056-k	IIC098
7.695.259-k	IIC154
14.558.289-k	IIC025
21.740.818-k	IIC018
17.011.425-6	IIC097 IIC151
9.636.215-3	IIC018 IIC017
10.607.457-7	IIC076
5.289.729-7	IIC103
11.995.647-1	IIC195
11.519.338-4	IIC193
18.659.460-6	IIC173
20.321.571-1	IIC01A
16.404.527-7	IIC07A
6.126.178-8	IIC101
5.774.745-5	IIC136
14.866.483-8	IIC143
20.058.331-k	IIC203
11.443.788-3	TPT127
5.674.907-1	TPT067
18.425.802-1	IIC087
19.041.773-5	TPT109
